id;verified;followers_count;friends_count;description;profile_image_url;account_type
48272523;False;612;0;1;1;bot
795382932;False;2;7;0;1;bot
16290965;False;1335;942;1;1;human
2819658904;False;1656;2123;1;1;human
861692963306573826;False;67;618;1;1;human
772515754575028224;False;1;0;1;1;human
863278244;False;239;117;1;1;bot
2400752812;False;294;214;0;1;human
1086887089;False;1194;808;1;1;human
242259125;False;119;267;1;1;human
2734724278;False;6745;2538;1;1;human
471110856;False;212;202;1;1;human
356291785;False;1221;3913;1;1;human
3836777681;False;104;2;1;1;bot
774262070418157568;False;378;487;1;1;human
1601475798;False;346;503;1;1;human
519607514;False;2812;2916;1;1;human
3415512285;False;2;0;0;1;bot
27301086;False;65157;502;1;1;human
15242463;False;113;508;1;1;bot
784278542427172865;False;1;20;1;1;bot
20485356;False;1164;635;1;1;human
574657774;False;107;160;1;1;bot
143430896;True;3491;2583;1;1;human
938543009167216641;False;7;2;1;1;bot
2817823998;False;27;1;1;1;bot
779756788904099840;False;24;37;0;1;bot
942188942;False;186;0;1;1;bot
73438486;True;1233506;810;1;1;human
1417188648;False;1809;1392;1;1;human
1056941019462336513;False;147;4;1;1;bot
171480365;True;64723;430;1;1;human
877474856849342464;False;0;0;0;1;bot
1245222193;False;272;184;1;1;human
1403718698;False;415;112;1;1;human
125080888;False;28981;1182;1;1;human
444372289;False;959;0;1;1;bot
35689802;False;2534644;23;1;1;human
854074036623638528;False;0;0;1;1;bot
28611918;False;659079;838;1;1;human
97555792;True;267175;575;1;1;human
25728346;False;93;747;1;1;human
323523935;False;41038;38586;1;1;bot
708875619;False;8;122;0;1;bot
117216619;True;288422;5596;1;1;human
267425142;True;2115926;2368;1;1;human
172791159;True;111353;519;1;1;human
703321670224838656;False;71;433;1;1;bot
807179666;False;4;56;1;1;bot
1026069913;False;14;46;0;1;bot
920524079211347969;False;256;250;1;1;human
942183842;False;23;0;1;1;bot
829492709081612289;False;0;35;1;1;bot
942445988;False;339;129;1;1;human
1195939238;False;95;248;1;1;human
1960613304;True;1717323;104;1;1;human
858274930567204864;False;2;254;0;1;bot
24942017;False;76;815;1;1;human
130323900;False;305;93;1;1;human
143431112;False;1072;663;1;1;human
138393602;False;451;272;0;1;bot
730285446;False;685;1205;1;1;human
163878364;True;1243522;261;1;1;human
1564513766;False;50;0;0;1;bot
2729743850;False;4;0;1;1;bot
117216749;False;1379;250;1;1;human
890673162882514948;False;2;0;1;1;human
947335707223191552;False;0;0;1;1;bot
256677376;True;8810;4975;1;1;human
169383436;False;113921;499;1;1;human
24417811;False;2754;460;1;1;human
213685804;False;4;0;0;1;bot
149460525;False;14;88;0;1;human
46175790;False;158;1235;1;1;human
765945025968701440;False;9;0;1;1;bot
588551732;True;4220;673;1;1;human
266638901;False;238239;1977;1;1;human
24417847;False;10;151;0;1;bot
536909364;False;692;354;0;1;human
1872533058;False;15;16;1;1;bot
30709328;False;407;494;0;1;human
849525735345803265;False;0;0;1;1;bot
163354193;False;89;0;1;1;bot
394303078;False;119843;121965;1;1;human
349738598;False;131;0;0;1;bot
4112092874;False;17;43;1;1;bot
310679156;True;3758333;115;1;1;human
382506627;False;9;18;1;1;bot
19961478;False;33;86;0;1;bot
470324887;False;1074;1073;1;1;human
249075355;True;896121;93;1;1;human
840508996020707330;False;170;126;1;1;bot
182752945;False;1507;4767;1;1;human
52467382;True;461841;530;1;1;human
2334430902;False;299;296;0;1;human
2191562438;False;272;95;0;1;human
1676711634;False;17;96;1;1;bot
14980820;True;317108;1637;1;1;human
3262682838;False;8;0;0;1;bot
509908697;False;369;531;1;1;human
2733938400;False;4;5;0;1;bot
612931307;False;371100;119792;1;1;bot
370185974;False;204;348;1;1;human
32544507;False;130;288;1;1;human
259561212;False;317;605;0;1;human
837588744;False;1011150;2039;1;1;human
491558666;False;25;0;1;1;bot
907283907502120961;False;740;744;1;1;human
299669265;False;88385;326;1;1;human
45913882;False;237387;1123;1;1;human
347117341;False;24;0;0;1;human
878441682081067009;False;236;1278;1;1;human
547395376;False;19;53;1;1;bot
1253611314;False;830;537;0;1;human
312514371;False;61;0;1;1;bot
385128260;False;963;553;1;1;human
23369547;False;797;2005;1;1;human
831961066313773058;False;187;488;0;1;bot
827718871549374466;False;75;129;0;1;bot
348952408;False;26;119;1;1;bot
66099035;False;848;1558;1;1;human
44341095;True;1986398;1066;1;1;human
876862382915461120;False;0;0;0;1;bot
735352687;False;291;284;0;1;human
921999224;True;35701;532;1;1;human
232036222;False;244;406;1;1;human
64526215;True;13176;945;1;1;human
40933275;True;14327;5842;1;1;human
2685441960;False;9;0;1;1;bot
34117545;True;5719;1529;1;1;human
18913207;False;180;245;1;1;human
895859980556881920;False;103;63;1;1;human
578590676;False;2457;415;1;1;human
590125012;False;14;139;1;1;bot
44603356;False;186652;1089;1;1;human
19699682;True;79740;1561;1;1;human
276600808;False;522;607;1;1;human
23631859;True;779395;9606;1;1;human
3083900914;False;38;169;1;1;bot
783259581971566592;False;0;18;1;1;bot
2988742673;False;504;2102;1;1;human
247765018;False;6;108;1;1;bot
2344392734;False;154;0;1;1;human
521967652;False;53;131;1;1;human
2984286247;False;7;0;1;1;bot
14194735;False;730;635;1;1;human
149198901;True;2262100;16;1;1;human
134518838;False;2810;2379;0;1;human
55351351;True;554114;6151;1;1;human
1608292436;True;1004047;100;1;1;human
881282178604310529;False;11;46;1;1;bot
38836322;False;81325;1644;1;1;human
369679642;False;761;472;1;1;human
4038367361;False;469;3465;1;1;bot
534026385;False;903;448;1;1;human
1686935701;False;53;54;0;1;bot
890685764257886209;False;1;0;1;1;human
2289342632;False;52;322;0;1;bot
67429253;False;37;47;1;1;bot
18764906;False;366;460;1;1;human
144742593;True;2116613;602;1;1;human
23107778;False;129;326;1;1;human
23894217;False;9313;1619;1;1;human
3278936262;False;656;523;1;1;human
2743113943;True;2630129;54;1;1;human
485791966;False;574;0;0;1;bot
93624545;False;680;0;1;1;human
2608896241;False;1;23;0;1;bot
2155649270;True;1782998;220;0;1;human
931174645;False;966196;933476;1;1;bot
895476580100694016;False;0;0;1;1;human
969709832;False;7;0;1;1;bot
27564314;True;3296;2241;1;1;human
2232195354;False;271;197;1;1;human
462461217;False;350;181;1;1;human
73439531;True;11568;701;1;1;human
1278777643;False;9;0;1;1;human
3777534253;False;612;158;1;1;human
2508495157;False;74;91;0;1;human
59283767;True;1713912;637;1;1;human
460101964;False;30;97;0;1;bot
1618254163;False;72867;21427;1;1;bot
56138069;False;564;926;1;1;human
419731813;True;114386;534;1;1;human
30972266;False;92;331;1;1;human
22059385;True;252036;1738;0;1;human
869342485339942912;False;2577;293;1;1;bot
1004657977637285888;False;448;2055;1;1;human
764154637393932289;False;2639;104;1;1;human
27040149;False;102;217;1;1;human
832715453617221636;False;8;27;0;1;bot
828848173040873477;False;0;42;1;1;bot
1325701530;False;1056;270;1;1;bot
772307178120097797;False;0;0;1;1;human
816340047217721344;False;2431;1474;1;1;human
870478225822167042;False;1;0;1;1;bot
772344759637671936;False;1;0;1;1;human
3191380396;False;43;0;1;1;human
121674164;False;710;1632;1;1;bot
806980141490536449;False;13;98;1;1;bot
1000905162;False;0;1;0;1;bot
1013226126804701184;False;7;7;1;1;bot
1312332247;False;19;204;0;1;human
2341247450;False;59;298;1;1;human
64526820;True;117264;684;1;1;human
19962363;True;273228;667;1;1;human
26528345;False;22;118;0;1;bot
768716317025116160;False;6;41;1;1;bot
223386128;False;133;0;0;1;bot
3593771535;False;332;1096;0;1;bot
423926299;False;1022;37;1;1;bot
16030236;False;377;111;1;1;human
21797410;True;14116;1812;1;1;human
313825835;False;12;0;1;1;bot
1105238581;False;261;180;1;1;human
388012607;False;1424395;394;1;1;human
2188155468;False;15746;18;1;1;human
14981727;False;432;419;1;1;human
179083873;True;96234;1675;1;1;human
93887074;False;372;0;1;1;bot
56924766;False;35;0;0;1;bot
29923946;False;819;3066;1;1;human
987694134529052672;False;22;20;1;1;bot
2307431036;False;150;261;1;1;human
81828490;True;1826402;11;1;1;human
2346490508;False;6;97;1;1;bot
3931150997;False;581;728;1;1;human
825747943940640771;False;236;578;1;1;bot
179346090;False;161;0;1;1;human
2815728328;True;780466;359;1;1;human
29137611;False;2141;1782;1;1;human
832266624900136960;False;119;11;1;1;human
2148047569;False;4201;2;1;1;bot
388274900;False;466;815;1;1;bot
187996891;False;10525;337;0;1;human
2181602018;True;352261;167;1;1;human
124558050;False;16;0;0;1;bot
53779179;False;102;168;0;1;bot
799020599486140423;False;0;0;1;1;human
2812844812;False;18;0;0;1;bot
1948293908;True;29549;9353;1;1;human
2502466327;False;46122;1225;1;1;human
498113316;False;132;262;0;1;human
59808557;False;50;0;0;1;human
410032942;False;19;1956;0;1;human
3248003890;False;856;4566;0;1;bot
1652595505;False;8;24;0;1;bot
233347895;False;3;9;0;1;bot
148413248;False;88963;819;1;1;human
487365442;False;2878;2041;1;1;human
2557778761;False;332;267;1;1;human
469015376;False;332;288;1;1;bot
771903423629422593;False;10;30;1;1;bot
16030557;False;212;556;1;1;human
262970224;False;473;502;1;1;human
963418992;False;109486;44;0;1;human
2958596984;False;6;410;1;1;bot
834829685267820547;False;30;13;1;1;bot
116693914;False;8;176;1;1;bot
2349112225;False;708;1043;0;1;bot
439917475;False;8;2;0;1;bot
780587484291829760;False;0;0;1;1;human
370973616;False;36;37;0;1;bot
298097587;False;1004338;221;1;1;human
180394936;True;281913;2775;1;1;human
32545745;True;158154;140;1;1;human
777974590450593792;False;77;147;1;1;bot
632593374;False;109;146;1;1;human
2205457395;False;965;459;0;1;human
552901622;False;401;416;1;1;human
21273590;False;96090;1480;1;1;bot
201104385;False;369;127;1;1;human
190618660;True;1651858;22;1;1;human
970592745415938048;False;20;1;1;1;bot
281844780;False;1341;1898;1;1;human
3063979067;False;511;849;1;1;human
49585215;True;1424751;481;1;1;human
59808841;True;4651777;381;1;1;human
468229219;True;293565;68;0;1;human
26516576;True;171948;4091;1;1;human
15756974;True;19843;410;1;1;human
1157143663;False;147687;108442;1;1;human
137141362;False;774;1275;1;1;human
29400182;False;886;1380;1;1;human
902277205111169025;False;77;187;1;1;bot
1689033865;False;25;45;0;1;human
37002399;False;593814;149707;1;1;human
14982315;True;751981;1040;1;1;human
734910970904989696;False;475;0;1;1;human
2282003642;False;476;637;1;1;human
305962189;False;125;0;1;1;bot
1529388248;False;3597;4981;1;1;human
883696210200190976;False;19;1;1;1;bot
902121228252700672;False;7;65;1;1;human
765854993324863488;False;15;39;1;1;bot
1452842215;False;251;275;1;1;human
41458916;False;3899;859;1;1;human
20487403;True;5780;1221;1;1;human
130325747;False;379;298;1;1;human
227843318;False;6;4;0;1;bot
391159031;False;30;298;0;1;human
16817409;False;101;566;1;1;human
214473985;False;3;79;0;1;bot
375430408;False;898;989;1;1;human
825198902320181248;False;4;24;1;1;bot
164928789;False;109;410;1;1;human
548707617;False;577;495;0;1;bot
701275454;False;37;117;1;1;bot
170171722;True;359139;636;1;1;human
890659794331238400;False;1;0;1;1;human
2284100936;False;1583;879;1;1;bot
2227215693;False;145;144;1;1;human
1678548306;False;105116;99838;1;1;bot
23371095;False;993;1612;1;1;human
7904622;False;814;3634;1;1;human
230989177;False;915;0;0;1;bot
45285656;False;105177;68872;1;1;human
201891203;True;48796;431;1;1;human
17079694;True;2149;2484;1;1;human
16031124;False;3316;2943;1;1;human
511221151;False;7;22;0;1;bot
151297452;False;30;159;0;1;human
826905362188140544;False;13;19;1;1;bot
22322638;False;119479;37183;0;1;human
4706049494;False;12;0;0;1;bot
379362796;False;76;0;0;1;human
50634222;False;158;303;0;1;human
27041270;False;666;2159;1;1;bot
26516984;True;4277832;424;1;1;human
175152663;False;43;0;1;1;human
1059833628715347968;False;11;28;1;1;human
72392221;False;37;0;0;1;bot
975703783475949568;False;32;93;1;1;bot
18914860;False;204;652;1;1;human
807797987095126016;False;0;0;1;1;human
401907250;False;46;123;0;1;bot
304913975;False;6678;298;1;1;bot
168336972;False;32;0;1;1;bot
1063034450;True;957748;214;0;1;human
27827813;True;6988;1838;1;1;human
1664654960;False;1353;604;1;1;human
1591254643;False;163368;230763;1;1;bot
94936708;False;60;0;1;1;bot
182230678;True;1094764;3500;1;1;human
3687095962;False;542;1115;1;1;human
389324454;False;43;121;0;1;bot
46440103;True;461166;120068;1;1;human
23633576;True;101848;917;1;1;human
1283235529;False;67;99;1;1;human
705936076565815297;False;570;1022;1;1;human
384343761;False;18;48;0;1;human
774676189;False;42;216;0;1;bot
316710626;False;118;572;1;1;human
14458598;False;1295;886;1;1;human
48013029;False;68;132;1;1;human
177250028;True;1949264;611;1;1;human
14196465;False;9358;2232;1;1;human
1211408114;False;7;45;1;1;bot
303865602;False;11;0;0;1;bot
15507205;False;444;119;1;1;human
14458643;True;77929;0;1;1;human
802292461754138624;False;25;1;1;1;bot
805084946;False;11;46;0;1;bot
890858280137801728;False;0;0;1;1;human
157851427;False;723428;505047;1;1;human
895869750;False;7809;4889;1;1;human
246456146;False;1680;4124;1;1;human
1945935708;False;22437;20370;0;1;human
741384049;False;0;0;0;1;bot
887922553;False;19;0;0;1;bot
228532555;False;22;0;0;1;bot
159686537;False;810275;362;1;1;human
110403465;True;112634;434;1;1;human
75014036;False;2733833;505;1;1;human
29925273;True;192732;3644;1;1;human
2825953180;False;32;193;1;1;bot
27565975;False;344;1970;0;1;human
18915240;True;1784495;598;1;1;human
395878312;False;10;0;1;1;bot
43556787;False;660;812;1;1;human
228368310;False;17;0;0;1;bot
43032508;False;5523882;672;1;1;human
16031679;True;27123;805;1;1;human
232824777;False;766;665;1;1;human
55615436;False;7387;1986;1;1;human
1854709718;False;11;0;0;1;bot
53256152;False;16;79;0;1;bot
4836335590;False;40;165;1;1;human
17866745;True;99571;1476;1;1;human
392501209;False;1193;1277;1;1;bot
743297529580658688;False;33;427;1;1;bot
721802143275941888;False;391;245;1;1;human
828750588946980864;False;24;316;0;1;human
732933267909812224;False;10;37;1;1;bot
823677572223377409;False;197;251;1;1;human
396926979;False;6;54;1;1;bot
804825537671593985;False;99;4;1;1;bot
18391051;True;876353;562;1;1;human
875874824282701828;False;3;0;1;1;bot
1220845592;False;5;0;1;1;bot
895652549918720004;False;1;0;1;1;human
877376004028628998;False;0;0;0;1;bot
947649389438349312;False;1668;201;1;1;human
876064009874747392;False;128;16;0;1;human
291807276;False;139;119;1;1;bot
413704238;False;9;0;0;1;bot
272872377;False;19;24;1;1;bot
156540989;False;1683;2661;1;1;human
15245376;True;126926;54614;1;1;human
205561923;False;67491;234;1;1;human
239378504;False;1;0;1;1;bot
278175819;True;1137082;922;1;1;human
156016720;False;946;615;1;1;human
567844960;False;2;0;1;1;bot
772232734399991809;False;1;0;1;1;human
334274672;False;752196;152;0;1;human
1265934451;False;303;240;1;1;bot
400334965;True;143163;3697;1;1;human
180396151;True;4125459;401;1;1;human
74227838;False;52712;1298;1;1;human
81567882;True;2428987;494;1;1;human
278175882;True;84383;1167;1;1;human
1533845646;False;209;444;0;1;human
520921238;False;2;0;0;1;bot
1021068471000489985;False;125;236;1;1;human
81305759;False;1660;177;1;1;human
783348584624361476;False;964;4914;0;1;human
984916146;False;16;0;1;1;bot
754803096207798272;False;215;207;1;1;bot
715397862725562368;False;201;187;1;1;human
2430640310;False;35;346;0;1;bot
16031927;True;1213799;2632;1;1;human
2460524737;False;1227;741;1;1;human
14196936;False;576;1545;1;1;human
752322087948169217;False;266;600;1;1;human
334823058;False;9;0;0;1;human
2157748434;False;19;0;1;1;bot
2828050646;False;11417;12666;1;1;human
132686042;False;869;2400;1;1;human
531407071;False;86;287;0;1;human
2884673774;False;1027;2138;1;1;bot
225485050;False;46;0;1;1;bot
181444859;False;19;87;0;1;bot
3233325308;False;28;7;0;1;bot
78684416;True;603168;4;1;1;human
300196108;False;715;1028;1;1;human
2309005603;False;639;2039;1;1;human
318546239;False;35;0;1;1;bot
15245652;True;20598;4035;1;1;human
33857883;True;502919;148;1;1;human
16818526;False;502;744;1;1;human
1155572084;True;3567;813;1;1;human
2595266942;False;7;189;1;1;bot
1051157340307841029;False;24;39;0;1;human
2826477963;False;26;337;0;1;bot
503620000;False;3;0;1;1;bot
3534004638;False;56;23;1;1;human
16818600;True;1297557;673;1;1;human
1191748009;False;1;3;0;1;bot
890692443145940992;False;1;0;1;1;human
1006904365016330245;False;1436;1093;1;1;human
858038708;False;89;63;1;1;human
2293801410;False;323;249;1;1;bot
1301324257;False;51353;19;1;1;human
196387309;False;26;0;1;1;bot
153133550;False;219;1953;0;1;human
525640174;False;916;1101;1;1;human
2400761;False;48;150;1;1;human
18653699;True;3005759;3508;1;1;human
89432582;False;262;1201;1;1;human
584884747;False;4;0;0;1;bot
411607558;False;131;259;1;1;human
2835653131;True;3396478;97;1;1;human
16556561;False;1798;412;1;1;human
2864751126;False;132;134;1;1;human
313041437;False;366;943;1;1;human
62693927;False;31;112;1;1;human
72131142;True;1652266;313;1;1;human
233349705;False;240547;857;1;1;human
256418377;False;21;16;0;1;bot
278962765;False;98;0;1;1;human
425501261;False;70;341;1;1;bot
14197352;False;1698;1524;1;1;human
104899180;False;726;282;1;1;bot
3299648112;False;30;68;1;1;bot
214475390;False;22;0;1;1;bot
550281859;True;2460458;560;1;1;human
1659150979;False;52;109;1;1;human
743063090183340032;False;28;245;1;1;human
3160187534;False;3;60;0;1;bot
35693211;True;5397173;902;1;1;human
114860704;True;182810;214;1;1;human
99918503;True;2270185;61;1;1;human
251175591;False;0;0;0;1;bot
14459578;False;91;36;1;1;bot
3239092924;False;269;176;1;1;human
4499219135;False;68;0;1;1;human
1074569922;False;17;55;0;1;bot
877334466322206720;False;1;0;1;1;bot
3258491597;False;37;0;0;1;bot
740336334;True;18366060;129;1;1;human
49586895;True;19348;2455;1;1;human
27042513;True;14262174;10;0;1;human
37790416;False;71;792;0;1;human
711238352;False;82;344;0;1;human
2686238562;True;6157;1062;1;1;human
205562604;False;100340;83;1;1;bot
27828974;False;10867;173;1;1;human
317760255;False;596;771;1;1;human
588555008;False;55;354;0;1;bot
92840722;False;41;730;0;1;bot
874706419660058626;False;0;0;0;1;bot
509125408;False;53;0;0;1;bot
3539247912;False;1356;2791;0;1;bot
891014190000996352;False;10;136;0;1;human
1056395332811014144;False;2998;3478;1;1;human
65839938;False;187;413;0;1;bot
376218450;True;456979;273;1;1;human
55616342;True;6174684;736;1;1;human
534553433;False;166;0;0;1;bot
122725212;False;71;83;1;1;bot
322216804;False;342;536;1;1;bot
637313893;True;8757984;8;1;1;human
465085290;False;80961;36;1;1;human
76235237;True;3139;766;1;1;human
1556652942;False;4718;4727;1;1;human
17343387;False;99645;1109;1;1;human
1616421800;True;97892;685;1;1;human
54829997;True;21920356;124;1;1;human
149726145;True;4655047;153;1;1;human
49062855;False;928;286;1;1;human
1055597310099537920;False;44;369;1;1;human
56140769;False;46;136;1;1;bot
47490022;True;3703;1072;1;1;human
22062071;False;27;98;1;1;human
199009284;True;720142;841;1;1;human
1665704966;False;592;276;1;1;human
16557087;False;245296;196248;1;1;human
30188594;True;14006;1592;1;1;human
3125584960;False;34;197;1;1;human
1527030852;False;677;534;1;1;human
297051227;False;239;891;1;1;human
38577243;True;97702;552;1;1;human
618701917;False;338;595;1;1;human
972596322;True;361285;167;1;1;human
278499730;False;20;0;0;1;human
914827333424615424;False;23;166;1;1;human
539272301;False;10;0;1;1;bot
201892982;False;198299;1270;1;1;human
15508598;False;1822;2492;1;1;human
326411398;False;4045;224;1;1;human
68199553;False;26;51;1;1;bot
2397349010;False;92973;61775;1;1;human
40936601;False;129;388;1;1;human
123774113;True;1547851;167;1;1;human
765844576091398144;False;8;14;1;1;bot
772416363801501696;False;0;0;1;1;human
2480448678;False;2861;2393;1;1;human
445162674;False;710;0;0;1;human
2433787058;False;342;939;1;1;human
185902260;True;1683624;466;1;1;human
1054545282468331520;False;5;112;1;1;bot
724083902;False;12;181;0;1;bot
43820226;False;272378;13;1;1;human
957391562043895808;False;121;1;1;1;bot
2452137170;False;810;359;1;1;human
430744802;True;1453679;143;1;1;human
2445321452;False;1310;46;1;1;bot
456697074;False;1110150;973;1;1;human
871431225029689344;False;3;1;1;1;bot
853151789457080320;False;5;29;1;1;bot
41461010;False;13;41;0;1;human
288400661;False;20;0;0;1;bot
772485436539297797;False;1;0;1;1;human
15246621;True;123506;778;1;1;human
3232015662;False;206;174;1;1;human
25732408;False;12325;3609;1;1;human
26518842;False;1961;667;1;1;human
2787157306;False;992;186;0;1;human
174368061;False;2522977;506;1;1;human
257467708;False;3563;831;1;1;bot
2318968129;False;921;0;1;1;bot
747939145;False;866;195;1;1;human
65054055;False;201;1060;1;1;human
871409005;False;60;133;1;1;bot
16557431;True;171049;74729;1;1;bot
2383717754;False;1033;735;1;1;human
15771003;True;66054;4172;1;1;human
220767613;False;827;1854;0;1;bot
1153738128;False;547;2691;1;1;bot
882762258157371392;False;43;0;1;1;bot
16295311;False;118;145;1;1;bot
22324642;True;395750;1605;1;1;human
47490465;False;133;1034;0;1;human
894415724122439681;False;108;869;1;1;human
3402147251;False;308;1958;0;1;human
23897524;False;13;445;0;1;human
748256563643678722;False;1763;1724;1;1;human
62432717;True;1476255;1234;1;1;human
323528161;False;51;711;1;1;human
216049127;False;40;0;0;1;bot
966305262;False;426;0;1;1;human
500475374;False;168;212;1;1;human
307537399;False;37;0;1;1;human
261662205;False;4312;555;1;1;human
366781966;True;15304;904;1;1;human
788571666;False;50592;43179;1;1;bot
14722589;True;10668;4467;1;1;human
356296224;False;533;431;1;1;human
765880051904745472;False;10;0;1;1;bot
2337318434;False;5;75;1;1;bot
774712046491500544;False;432;300;0;1;human
283682353;False;777;2838;1;1;human
74753587;True;8939;2860;1;1;human
93365814;True;228120;3681;1;1;human
112240185;False;25;0;1;1;human
983427268528754688;False;244;51;1;1;human
1398318667;False;3514;385;1;1;human
30451290;False;21;18;0;1;human
220767864;False;4;0;0;1;human
1323345541;False;10;37;0;1;bot
137143949;True;141895;347;1;1;human
2362626051;False;1;38;0;1;bot
498378398;False;1286;938;0;1;human
28354217;True;6834;2335;1;1;human
25470650;False;11782;13475;1;1;human
73443014;True;7121697;148;1;1;human
19965640;True;6336;119;1;1;human
255370956;True;4272;814;1;1;human
73967313;False;196;295;0;1;bot
1013753576;False;1006;106;1;1;human
2369300208;False;501;200;1;1;human
126134013;True;30680;0;1;1;human
16033537;False;474;636;1;1;human
69773058;True;313987;1207;1;1;human
897258865829584897;False;2;0;1;1;human
33597201;True;4181119;181;1;1;human
50374439;True;16708665;25;1;1;human
1537779498;False;4425;2400;1;1;human
19965751;True;198648;5324;1;1;human
18130749;True;300455;260;1;1;human
136881984;True;900064;385;0;1;human
17344324;False;1203;971;1;1;human
1395697478;False;35;113;1;1;human
2620958537;False;423;932;1;1;human
877527287096332288;False;0;0;1;1;bot
792766296;False;62;911;0;1;human
842311513;False;319;504;0;1;bot
456173408;False;8;0;0;1;bot
286566250;False;11;0;1;1;bot
4128024430;False;9;103;0;1;bot
800172091353939969;False;902;312;0;1;human
50374512;False;324205;1615;1;1;human
2822547328;False;208;430;1;1;human
765743766439419904;False;14;10;1;1;bot
2916919175;False;517;576;1;1;human
920605141807403008;False;92;746;0;1;bot
253536139;True;13412;1571;1;1;human
121677709;True;2266902;115;1;1;human
448833422;False;133;0;0;1;human
770397247611604992;False;11;5;1;1;bot
34645905;False;110;306;1;1;human
15771549;False;434;274;1;1;human
772603048862420993;False;11;0;0;1;bot
28616639;False;2008;1773;1;1;human
49588164;True;81558;544;1;1;human
1692182468;False;1363;897;1;1;human
2768807890;True;6854;807;1;1;human
626567123;False;299;507;1;1;human
1319413716;False;87;0;0;1;human
1406445535;False;419;482;1;1;human
1383114716;False;7;13;0;1;bot
238069730;False;9;126;1;1;bot
224176099;True;1401498;965;1;1;bot
64006122;False;580;638;1;1;human
453552110;False;275;498;1;1;human
202680312;False;148;644;1;1;human
318547968;False;0;0;0;1;bot
1373677573;False;5;11;0;1;bot
827914820137652224;False;109;631;1;1;human
785555796717342720;False;32;61;0;1;human
824112427071574016;False;62;321;0;1;human
822864930735001600;False;3;23;0;1;bot
772424392429146112;False;0;0;1;1;human
187213842;False;8;34;0;1;bot
388016157;False;34;0;0;1;human
329820203;False;99;85;1;1;human
1340647490;False;8;491;0;1;bot
39364684;True;13174925;4703;1;1;human
136357971;False;3535;158;1;1;bot
217098331;False;15;0;1;1;bot
57190494;False;1887;1506;0;1;human
807184478;False;112720;87514;1;1;bot
36481141;False;2551;769;1;1;human
33597564;True;8457;577;1;1;human
17868927;False;1418;505;1;1;human
2806294664;False;44622;26;1;1;human
108046485;False;3460;3925;1;1;human
45131936;False;10439;10282;1;1;bot
336898233;False;381;243;1;1;human
1624549561;False;230;257;1;1;human
1675405508;False;2533128;15;1;1;human
2161944769;False;228;166;1;1;human
1310763212;False;13431;1383;1;1;human
30451922;False;11708;902;1;1;human
86026453;False;439;900;1;1;human
47753447;True;3370;957;1;1;human
376482052;False;1218;1058;1;1;human
15509776;False;151;108;1;1;human
2646911251;False;8;90;0;1;bot
2675222804;False;451;441;1;1;human
398502177;True;284981;614;1;1;human
262711591;False;222;15;0;1;bot
236235053;False;1377;1053;1;1;human
378054964;False;608;2176;1;1;human
478193975;False;11;13;1;1;bot
366520644;True;1994146;567;1;1;human
393783628;False;5;0;0;1;bot
24947031;False;373;464;1;1;human
415803736;False;10;134;0;1;bot
189311322;False;1;0;1;1;bot
420784475;False;419;822;1;1;human
117483874;False;12;19;0;1;bot
285780330;False;18;28;1;1;bot
510437747;False;19;113;1;1;bot
25209206;True;270999;775;1;1;human
836946931167473665;False;399;360;1;1;human
2925832582;False;2836;2738;1;1;human
835400306909458433;False;23;0;1;1;bot
18131339;False;1882;2635;1;1;human
76589464;True;2257708;461;1;1;human
80521629;True;1984620;783;1;1;human
286042531;True;3337003;0;1;1;human
772469372883468288;False;4;0;1;1;human
46705068;False;565;3469;1;1;human
749745479114719232;False;495;318;1;1;human
3245648312;False;89;112;0;1;human
44345790;True;2392418;420;1;1;human
3092818390;True;630280;58;1;1;human
21277150;False;485;546;1;1;human
259303903;False;271;445;1;1;bot
21539304;False;728;3191;1;1;human
1030793713;False;13;0;1;1;bot
98871793;False;13;59;0;1;human
489990660;False;109;0;1;1;human
145795595;False;389076;451;1;1;human
290499084;False;21;43;0;1;bot
358394383;False;5222;2089;1;1;human
877527848218533888;False;0;0;1;1;bot
855820624748355584;False;0;0;1;1;bot
890855599084150784;False;2;0;1;1;human
205302299;True;5392627;730;1;1;human
304130588;False;1366;0;1;1;human
4216891933;False;10;0;1;1;bot
24160821;False;57818;621;1;1;human
325102148;False;2256;3067;1;1;human
408201798;False;76;148;1;1;bot
261401156;False;1448;468;1;1;human
1606462026;False;662;408;1;1;human
45394510;False;1173;2561;1;1;human
53520977;False;3;12;0;1;bot
889842661502439424;False;125;251;1;1;human
19966557;True;867375;2039;0;1;human
196913758;False;461;528;1;1;human
966285354847363072;False;16;256;1;1;bot
423668324;False;79593;59456;0;1;bot
1924967034;False;5844;179;1;1;human
266644093;True;6855995;5448;1;1;human
23636611;False;352;373;1;1;human
713337475;False;1573;915;1;1;bot
51948170;False;9423;10245;1;1;bot
489728651;False;84;369;0;1;bot
1701620364;False;4;22;0;1;bot
1571334800;False;430;1827;1;1;human
341879440;False;259;1003;1;1;human
462465704;False;163;45;1;1;human
18393773;True;2816031;885;1;1;human
23112377;False;82;520;1;1;human
849209424908517376;False;4;0;1;1;human
29403856;True;46349;4483;1;1;human
476621523;False;1326469;69;1;1;human
434154200;False;103597;164;1;1;human
563129056;False;1331;4381;1;1;human
4404587235;False;179;608;1;1;human
204778207;False;43;107;1;1;bot
474460026;False;179;976;1;1;human
47753979;True;392759;1504;1;1;human
303868690;False;20;29;0;1;human
